url,title,property type,property size,parking,lift,floor,price,service_charge,year built,building registration type,preferred tennant,interior,garage size,front road size,common area,bedrooms,bathrooms,location,country
https://rents.com.bd/property/we-bring-you-an-excellent-furnished-flat-of-3400-sq-ft-for-rent-in-baridhara-diplomatic-zone/,We Bring You An Excellent Furnished Flat Of 3400 Sq Ft For Rent In Baridhara Diplomatic Zone,"Furnished Apartment For Rent In Dhaka, Residential, Residential Apartment",3400 Sq Ft,02 Car Parking,02 available,," BDT 150,000/-"," BDT 15,000/-",2017, Residential, Family, Fully-Furnished,240 Sq Ft, 15 Ft, 550 Sq Ft,04 Bedrooms,04 Bathrooms,"Baridhara Diplomatic Zone, Dhaka-1212, Bangladesh",Bangladesh
https://rents.com.bd/property/2667-sq-ft-residential-apartment-is-up-for-sale-in-gulshan-nearby-gulshan-azad-mosque/,2667 Sq Ft Residential Apartment Is Up For Sale In Gulshan Nearby Gulshan Azad Mosque,"Residential, Residential Apartment",2667 Sq Ft,01 Car Parking,01 available,3rd, BDT 03.33 Cr.,,2004, Residential,, Un-Furnished,120 Sq Ft, 25 Ft, 250 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/we-bring-you-a-nice-spacious-residence-of-4100-sq-ft-for-rent-in-gulshan-2/,We Bring You A Nice & Spacious Residence Of 4100 Sq Ft For Rent In Gulshan 2,"Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price, Office Space, Residential, Residential Apartment",4100 Sq Ft,02 Car Parking,02 available,6th," BDT 265,000",,2014, Residential,, Un-Furnished,240 Sq Ft, 12 Ft, 750 Sq Ft,04 Bedrooms,04 Bathrooms,"North Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/2200-sq-ft-fully-furnished-new-apartment-is-up-for-rent-at-gulshan-2/,2200 Sq Ft Fully Furnished New Apartment Is Up For Rent At Gulshan 2,"Furnished Apartment For Rent In Dhaka, Residential, Residential Apartment",2200 Sq Ft,01 Car Parking,01 available,6th," BDT 125,000",,2022, Residential,, Full-Furnished,120 Sq Ft, 12 Ft, 250 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan 2, Dhaka 1212",Bangladesh
https://rents.com.bd/property/well-built-and-properly-designed-fully-furnished-flat-of-2700-sq-ft-in-banani-for-rent-near-banani-graveyard/,"Well Built and Properly Designed Fully Furnished Flat of 2700 Sq Ft in Banani for rent, near Banani Graveyard","Furnished Apartment For Rent In Dhaka, Residential",2700 Sq Ft,02 Car Parking,02 available,," BDT 110,000", BDT 13000,2019, Residential, Family, Fully-Furnished,240 Sq Ft, 25 Ft, 300 Sq Ft,03 Bedrooms,03 Bathrooms,"Banani, Dhaka",Bangladesh
https://rents.com.bd/property/2300-sq-ft-office-space-now-vacant-for-rent-in-banani-area/,2300 Sq Ft Office Space Now Vacant For Rent In Banani Area,"Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price, Office Space",2300 Sq Ft,01 Car Parking,01 available,6th floor," BDT 120,000"," BDT 10,000",2015, Residential, Corporate Office or Small Office, Un-Furnished,120 Sq Ft, 20 Ft, 150 Sq Ft,,,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/north-gulshan-is-offering-a-2560-sq-ft-flat-for-sale-to-pick-it-for-your-next-home/,North Gulshan Is Offering A 2560 Sq Ft Flat For Sale To Pick It For Your Next Home,"Residential, Residential Apartment",2560 Sq Ft,01 Car Parking,01 available,5th, BDT 05 Cr.,,2010, Residential,, Un-Furnished,120 Sq Ft, 20 Ft, 250 Sq Ft,03 Bedrooms,04 Bathrooms,"Gulshan 2, Dhaka 1212",Bangladesh
https://rents.com.bd/property/luxurious-residence-available-for-sale-in-north-gulshan-near-gulshan-club-2/,Luxurious Residence Available For Sale In North Gulshan Near Gulshan Club,"Residential, Residential Apartment",4200 Sq Ft,02 Car Parking,02 available,5th, BDT 09 Cr.,,2018, Residential,, Semi-Furnished,240 Sq Ft, 20 Ft, 450 Sq Ft,04 Bedrooms,05 Bathrooms,"Gulshan 2, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-nice-and-comfortable-2300-sq-ft-flat-is-up-for-rent-in-gulshan-area/,A Nice And Comfortable 2300 Sq Ft Flat Is Up For Rent In Gulshan Area,"Residential, Residential Apartment",2300 Sq Ft,02 Car Parking,02 available,," BDT 100,000/-"," BDT 8,000/-",2017, Residential, Family, Un-Furnished,240 Sq Ft, 20 Ft, 280 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/buy-this-amazing-2400-sq-ft-apartment-at-gulshan-2/,Buy This Amazing 2400 Sq Ft Apartment At Gulshan-2,"Residential, Residential Apartment",2400 Sq Ft,01 Car Parking,01 available,2nd, BDT 4.20 Cr,,2010, Residential,, Un-Furnished,120 Sq Ft, 20 Ft, 150 Sq Ft,03 Bedrooms,04 Bathrooms,"Gulshan 2, Dhaka 1212",Bangladesh
https://rents.com.bd/property/3420-sq-ft-duplex-apartment-is-up-for-sale-in-north-gulshan-nearby-american-club/,3420 Sq Ft Duplex Apartment Is Up For Sale In North Gulshan Nearby American Club,"Residential, Residential Apartment",3420 Sq Ft,01 Car Parking,01 available,4th & 5th, BDT 5.65 Cr,,2000, Residential,, Un-Furnished,120 Sq Ft, 20 Ft, 350 Sq Ft,04 Bedrooms,05 Bathrooms,"North Gulshan 1, Dhaka 1212",Bangladesh
https://rents.com.bd/property/we-bring-you-a-nice-spacious-duplex-of-3300-sq-ft-apartment-for-rent-in-banani/,We Bring You A Nice & Spacious Duplex Of 3300 Sq Ft Apartment For Rent In Banani,"Residential, Residential Apartment",3300 Sq Ft,01 Car Parking,01 available,," BDT 110,000/-"," BDT 10,000/-",2016, Residential, Family, Semi-Furnished,120 Sq Ft, 20 Ft, 350 Sq Ft,04 Bedrooms,04 Bathrooms,"Banani, Dhaka,",Bangladesh
https://rents.com.bd/property/3200-sq-ft-nicely-planned-apartment-is-available-for-rent-in-north-gulshan-area/,3200 Sq Ft Nicely Planned Apartment Is Available For Rent In North Gulshan Area,"Residential, Residential Apartment",3200 Sq Ft,01 Car Parking,02 available,, BDT 1.30 Lac," BDT 10,000",2016, Residential, Family, Semi-Furnished,240 Sq Ft, 15 Ft, 480 Sq Ft,03 Bedrooms,03 Bathrooms,"North Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/your-desirable-cozy-house-is-for-rent-in-gulshan-2-with-satisfactory-price/,Your Desirable Cozy House Is For Rent In Gulshan 2 With Satisfactory Price,"Residential, Residential Apartment",2600 Sq Ft,01 Car Parking,02 available,, BDT 1.10 Lac," BDT 10,000",2022, Residential, Family, Un-Furnished,120 Sq Ft, 20 Ft, 380 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan 2, Dhaka 1212",Bangladesh
https://rents.com.bd/property/ready-2100-sq-ft-apartment-is-now-up-for-sale-in-gulshan/,Ready 2100 Sq Ft Apartment Is Now Up For Sale In Gulshan,"Residential, Residential Apartment",2100 Sq Ft,01 Car Parking,01 available,4th, BDT 3.00 Cr,,2007, Residential,, Un-Furnished,120 Sq Ft, 20 Ft, 250 Sq Ft,03 Bedrooms,04 Bathrooms,"Gulshan 1, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-finely-built-3000-sq-ft-flat-is-up-for-sale-in-banani-nearby-road-banani-11/,"A Finely Built 3000 Sq Ft Flat Is Up For Sale In Banani, Nearby Road Banani 11","Residential, Residential Apartment",1723 Sq Ft,02 Car Parking,02 available,04th, BDT 4.20 Cr.,,2014, Residential,, Un-Furnished,240 Sq Ft, 30 Ft, 340 Sq Ft,04 Bedrooms,04 Bathrooms,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/excellent-flat-of-2800-sq-ft-is-all-set-for-rent-in-the-fine-location-of-banani/,Excellent Flat Of 2800 Sq Ft Is All Set For Rent In The Fine Location Of Banani,"Residential, Residential Apartment",2800 Sq Ft,01 Car Parking,02 available,," BDT 120,000"," BDT 8,500",2018, Residential, Family, Semi-Furnished,120 Sq Ft, 20 Ft, 350 Sq Ft,04 Bedrooms,04 Bathrooms,"Banani, Dhaka",Bangladesh
https://rents.com.bd/property/a-nicely-constructed-apartment-of-3700-sq-ft-is-available-right-now-for-rent-in-baridhara-diplomatic-zone/,A Nicely Constructed Apartment Of 3700 Sq Ft Is Available Right Now For Rent In Baridhara Diplomatic Zone,"Luxury Collection, Residential, Residential Apartment",3700 Sq Ft,02 Car Parking,02 available,, BDT 2.50 Lac, BDT 20K,2017, Residential, Family, Un-Furnished,240 Sq Ft, 15 Ft, 550 Sq Ft,04 Bedrooms,04 Bathrooms,"Baridhara Diplomatic Zone, Dhaka-1212, Bangladesh",Bangladesh
https://rents.com.bd/property/well-built-and-properly-designed-residential-flat-of-3600-sq-ft-in-baridhara-diplomatic-zone-for-rent/,Well Built And Properly Designed Residential Flat of 3600 Sq Ft in Baridhara Diplomatic Zone For Rent,"Luxury Collection, Residential, Residential Apartment",3600 Sq Ft,02 Car Parking,02 available,, BDT 2.65 Lac, BDT 15K,2017, Residential, Family, Un-Furnished,240 Sq Ft, 15 Ft, 550 Sq Ft,04 Bedrooms,04 Bathrooms,"Baridhara Diplomatic Zone, Dhaka-1212, Bangladesh",Bangladesh
https://rents.com.bd/property/stunning-views-with-quality-finishing-4400-sq-ft-duplex-apartment-is-up-for-rent-in-north-gulshan/,Stunning Views With Quality Finishing 4400 Sq Ft Duplex Apartment Is Up For Rent In North Gulshan,"Luxury Collection, Residential, Residential Apartment",4400 Sq Ft,02 Car Parking,02 available,, BDT 250000, BDT 25000,2018, Residential, Family, Non-Furnished,350 Sq Ft, 60 Ft, 480 Sq Ft,03 Bedrooms,04 Bathrooms,"North Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/banani-is-offering-a-3000-sq-ft-flat-for-sale-to-pick-it-for-your-next-home/,Banani Is Offering A 3000 Sq Ft Flat For Sale To Pick It For Your Next Home,"Residential, Residential Apartment",3000 Sq Ft,02 Car Parking,02 available,04th, BDT 04 Cr.,,2013, Residential,, Un-Furnished,240 Sq Ft, 30 Ft, 440 Sq Ft,04 Bedrooms,04 Bathrooms,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-4200-sq-ft-is-up-for-rent-is-situated-in-north-gulshan/,A Modern Well-Planned Flat Of 4200 Sq Ft Is Up For Rent Is Situated In North Gulshan,"Luxury Collection, Residential, Residential Apartment",4200 Sq Ft,02 Car Parking,02 available,, BDT 260000, BDT 14000,2018, Residential, Family, Semi-Furnished,240 Sq Ft, 15 Ft, 680 Sq Ft,03 Bedrooms,04 Bathrooms,"North Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/1750-sq-ft-residential-apartment-for-sale-at-banani-area/,1750 Sq Ft Residential Apartment For Sale At Banani Area,"Residential, Residential Apartment",1723 Sq Ft,01 Car Parking,01 available,09th, BDT 1.90 Cr.,,2013, Residential,, Un-Furnished,120 Sq Ft, 15 Ft, 140 Sq Ft,03 Bedrooms,04 Bathrooms,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/tastefully-designed-this-3300-sq-ft-new-apartment-is-now-vacant-for-rent-in-baridhara/,Tastefully Designed this 3300 Sq Ft New Apartment Is Now Vacant For Rent In Baridhara,"Residential, Residential Apartment",3300 Sq Ft,02 Car Parking,01 available,, BDT 3.20 Lac, BDT 20K,2022, Residential, Family, Un-Furnished,240 Sq Ft, 15 Ft, 650 Sq Ft,04 Bedrooms,04 Bathrooms,"Baridhara Diplomatic Zone, Dhaka-1212, Bangladesh",Bangladesh
https://rents.com.bd/property/a-budget-friendly-2700-sq-ft-residential-flat-is-ready-for-sale-at-banani/,A Budget-friendly 2700 Sq Ft Residential Flat Is Ready For Sale At Banani,"Residential, Residential Apartment",2700 Sq Ft,01 Car Parking,02 available,06th, BDT 03 Cr.,,2014, Residential,, Un-Furnished,120 Sq Ft, 30 Ft, 440 Sq Ft,04 Bedrooms,04 Bathrooms,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/this-2520-sq-ft-well-maintained-banani-flat-available-for-sale/,This 2520 Sq. Ft. Well Maintained Banani Flat Available For Sale,"Residential, Residential Apartment",2520 Sq Ft,01 Car Parking,02 available,09th," BDT 325,00,000",,2016, Residential,, Un-Furnished,120 Sq Ft, 20 Ft, 240 Sq Ft,03 Bedrooms,04 Bathrooms,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/a-budget-friendly-1950-sq-ft-residential-flat-is-ready-for-sale-at-banani/,A Budget-friendly 1950 Sq Ft Residential Flat Is Ready For Sale At Banani,"Residential, Residential Apartment",1950 Sq Ft,01 Car Parking,01 available,04th," BDT 220,00,000",,2009, Residential,, Un-Furnished,120 Sq Ft, 20 Ft, 250 Sq Ft,03 Bedrooms,03 Bathrooms,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/superb-3700-sq-ft-luxury-duplex-apartment-is-available-for-rent-in-gulshan/,Superb 3700 Sq Ft  Luxury Duplex Apartment Is Available For Rent in Gulshan,"Furnished Apartment For Rent In Dhaka, Luxury Collection, Residential, Residential Apartment",3700 Sq Ft,02 Car Parking,02 available,, BDT 2.25 Lac, BDT 20000,2018, Residential, Family, Furnished,240 Sq Ft, 60 Ft, 480 Sq Ft,03 Bedrooms,05 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/brand-new-2000-sq-ft-apartment-for-sale-in-banani/,Brand New 2000 Sq Ft Apartment For Sale In Banani,"Residential, Residential Apartment",2000 Sq Ft,01 Car Parking,01 available,"1st, 5th & 6th"," BDT 260,00,000",,2022, Residential,, Un-Furnished,120 Sq Ft, 20 Ft, 200 Sq Ft,03 Bedrooms,04 Bathrooms,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/5900-sq-ft-commercial-space-for-rent-in-gulshan-2/,5900 Sq Ft Commercial Space For Rent In Gulshan 2,"Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price, Office Space",5900 Sq Ft/ 549 Sq. Meter,02 Car Parking,02 Available,9th floor," BDT 944,000", At Actual,2018, Commercial, Corporate Office or MNC Offices, UnFurnished,240 Sq Ft, 60 Ft, 750 Sq Ft,,,"Gulshan 2, Dhaka 1212",Bangladesh
https://rents.com.bd/property/ready-3200-sq-ft-apartment-is-now-up-for-sale-in-baridhara-diplomatic-zone/,Ready 3200 Sq Ft Apartment Is Now Up For Sale In Baridhara Diplomatic Zone,"Residential, Residential Apartment",3200 Sq Ft,02 Car Parking,01 available,3rd, BDT 5.92 Cr,,2015, Residential,, Un-Furnished,240 Sq Ft, 40 Ft, 750 Sq Ft,04 Bedrooms,04 Bathrooms,"Baridhara, Dhaka 1212",Bangladesh
https://rents.com.bd/property/visit-this-apartment-for-sale-in-gulshan-2-near-hotel-westin/,Visit This Apartment For Sale In Gulshan 2 Near Hotel Westin,"Residential, Residential Apartment",3500 Sq Ft,01 Car Parking,01 available,2nd, BDT 5 Cr,,2005, Residential,, Un-Furnished,120 Sq Ft, 40 Ft, 350 Sq Ft,03 Bedrooms,04 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/lake-view-3200-sq-ft-flat-is-up-for-sale-in-gulshan-2-nearby-manarat-school/,"Lake View 3200 Sq Ft Flat Is Up For Sale In Gulshan 2, Nearby Manarat School","Residential, Residential Apartment",3200 Sq Ft,02 Car Parking,01 available,7th, BDT 6.00 Cr,,2014, Residential,, Un-Furnished,120 Sq Ft, 20 Ft, 250 Sq Ft,03 Bedrooms,04 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/3140-sq-ft-corner-plot-nice-apartment-is-ready-for-sale-in-gulshan-1/,3140 Sq Ft Corner Plot Nice Apartment Is Ready For Sale In Gulshan 1,"Residential, Residential Apartment",3140 Sq Ft,02 Car Parking,02 available,3rd, BDT 4.50 Cr,,2017, Residential,, Un-Furnished,240 Sq Ft, 20 Ft, 350 Sq Ft,04 Bedrooms,05 Bathrooms,"Gulshan 1, Dhaka 1212",Bangladesh
https://rents.com.bd/property/buy-this-amazing-2165-sq-ft-apartment-at-gulshan-2/,Buy This Amazing 2165 Sq Ft Apartment At Gulshan 2,"Residential, Residential Apartment",2165 Sq Ft,01 Car Parking,02 available,7th, BDT 03.00 Cr,,2020, Residential,, Un-Furnished,120 Sq Ft, 40 Ft, 350 Sq Ft,03 Bedrooms,04 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/residential-apartment-for-sale-of-2500-sq-ft-at-north-gulshan-near-dubai-embassy/,Residential Apartment For Sale Of 2500 Sq Ft At North Gulshan Near Dubai Embassy,"Residential, Residential Apartment",2500 Sq Ft,01 Car Parking,02 available,1st, BDT 4.20 Cr,,2013, Residential,, Un-Furnished,120 Sq Ft, 20 Ft, 250 Sq Ft,03 Bedrooms,04 Bathrooms,"North Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/your-desirable-fully-furnished-cozy-house-is-for-rent-in-banani-with-satisfactory-price/,Your Desirable Fully Furnished Cozy House Is For Rent In Banani With Satisfactory Price,"Furnished Apartment For Rent In Dhaka, Residential",2450 Sq Ft,02 Car Parking,02 available,," BDT 130,000", BDT 14000,2017, Residential, Family, Fully-Furnished,250 Sq Ft, 16 Ft, 300 Sq Ft,04 Bedrooms,04 Bathrooms,"Banani, Dhaka",Bangladesh
https://rents.com.bd/property/get-this-2700-sq-ft-wonderful-furnished-flat-in-gulshan-is-available-for-rent/,"Get This 2700 Sq Ft Wonderful Furnished Flat In Gulshan, Is Available For Rent","Furnished Apartment For Rent In Dhaka, Residential",2700 Sq Ft,02 Car Parking,01 available,14th, BDT 170000, BDT 10000,2016, Residential, Foreigner, Fully-Furnished,240 Sq Ft, 20 Ft, 350 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/ready-2750-sq-ft-well-maintained-flat-is-now-up-for-sale-in-banani/,Ready 2750 Sq Ft Well Maintained Flat Is Now Up For Sale In Banani,"Residential, Residential Apartment",2750Sq Ft,02 Car Parking,02 available,04th," BDT 450,00,000",,2017, Residential,, Un-Furnished,240 Sq Ft, 16 Ft, 300 Sq Ft,03 Bedrooms,03 Bathrooms,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/lovely-furnished-apartment-of-2200-sq-ft-is-up-for-rent-in-gulshan/,Lovely Furnished Apartment Of 2200 Sq Ft Is Up For Rent In Gulshan,"Furnished Apartment For Rent In Dhaka, Residential",2200 Sq Ft,01 Car Parking,02 available,13th," BDT 125,000", BDT 12000,2016, Residential, Foreigner, Fully-Furnished,140 Sq Ft, 20 Ft, 350 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/3200-sq-ft-office-space-now-available-for-rent-in-gulshan/,3200 Sq Ft Office Space Now Available For Rent In Gulshan,"Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price, Office Space",3200 Sq Ft,02 Car Parking,01 available,4th floor," BDT 180,000/-"," BDT 10,000/-",2011, Residential, Corporate Office or Small Office, Un-Furnished,250 Sq Ft, 20 Ft, 350 Sq Ft,,,"Gulshan 1, Dhaka 1212",Bangladesh
https://rents.com.bd/property/exclusive-penthouse-with-private-pool-apartment-now-vacant-for-rent-in-gulshan/,Exclusive Penthouse With Private Pool Apartment Now Vacant For Rent In Gulshan,"Furnished Apartment For Rent In Dhaka, Luxury Collection, Residential, Residential Apartment",5800 Sq Ft,02 Car Parking,02 available,10th," BDT 600,000",,2018, Residential,, Fully-Furnished,300 Sq Ft, 40 Ft, 950 Sq Ft,04 Bedrooms,05 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/buy-this-amazing-2773-sq-ft-ready-apartment-at-north-banani/,Buy This Amazing 2773 Sq Ft Ready Apartment At North Banani,"Residential, Residential Apartment",2773 Sq Ft,02 Car Parking,02 available,06th, BDT 4 Cr.,,2014, Residential,, Un-Furnished,240 Sq Ft, 15 Ft, 350 Sq Ft,04 Bedrooms,05 Bathrooms,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/4400-sq-ft-well-maintained-apartment-is-ready-for-sale-in-north-gulshan/,4400 Sq Ft Well Maintained Apartment Is Ready For Sale In North Gulshan,"Residential, Residential Apartment",4400 Sq Ft,02 Car Parking,02 available,10th," BDT 820,00,000",,2016, Residential,, Un-Furnished,240 Sq Ft, 15 Ft, 350 Sq Ft,04 Bedrooms,04 Bathrooms,"North Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/visit-this-3000-sq-ft-apartment-for-sale-in-banani-near-banani-11/,Visit This 3000 Sq Ft Apartment For Sale In Banani Near Banani 11,"Residential, Residential Apartment",3000Sq Ft,02 Car Parking,02 available,04th," BDT 410,00,000",,2014, Residential,, Un-Furnished,240 Sq Ft, 20 Ft, 350 Sq Ft,04 Bedrooms,04 Bathrooms,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/lake-view-8500-sq-ft-luxurious-duplex-apartment-for-sale-in-north-gulshan-near-justice-shahabuddin-park/,"Lake View 8500 Sq Ft Luxurious Duplex Apartment For Sale In North Gulshan, Near Justice Shahabuddin Park","Residential, Residential Apartment",8500 Sq Ft,02 Car Parking,03 available,10th & 11th," BDT 22,00,00,000",,2017, Residential,, Un-Furnished,240 Sq Ft, 20 Ft, 650 Sq Ft,05 Bedrooms,06 Bathrooms,"North Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/5900-sq-ft-fully-furnished-commercial-space-vacant-for-rent-in-banani/,5900 Sq Ft Fully Furnished Commercial Space Vacant For Rent In Banani,"Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price, Office Space",5900 Sq Ft/ 549 Sq. Meter,02 Car Parking,02 Available,4th & 5th floor," BDT 944,000", BDT 10 Per Sq Ft,2018, Commercial, Corporate Office or MNC, Fully-Furnished,350 Sq Ft, 60 Ft, 300 Sq Ft,,,"Banani, Dhaka 1213",Bangladesh
